time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62
Time(s), ANGL 101[BUS 1 230.00]1, POWR 101[BUS 1 230.00]1, VARS 101[BUS 1 230.00]1, SPD 101[BUS 1 230.00]1, IFD 101[BUS 1 230.00]1, ANGL 102[BUS 2 LV 20.000]EG, POWR 102[BUS 2 LV 20.000]EG, VARS 102[BUS 2 LV 20.000]EG, SPD 102[BUS 2 LV 20.000]EG, IFD 102[BUS 2 LV 20.000]EG, ANGL 102[BUS 2 LV 20.000]ND, POWR 102[BUS 2 LV 20.000]ND, VARS 102[BUS 2 LV 20.000]ND, SPD 102[BUS 2 LV 20.000]ND, IFD 102[BUS 2 LV 20.000]ND, ANGL 102[BUS 2 LV 20.000]RG, POWR 102[BUS 2 LV 20.000]RG, VARS 102[BUS 2 LV 20.000]RG, SPD 102[BUS 2 LV 20.000]RG, IFD 102[BUS 2 LV 20.000]RG, ANGL 102[BUS 2 LV 20.000]S, POWR 102[BUS 2 LV 20.000]S, VARS 102[BUS 2 LV 20.000]S, SPD 102[BUS 2 LV 20.000]S, IFD 102[BUS 2 LV 20.000]S, ANGL 102[BUS 2 LV 20.000]SG, POWR 102[BUS 2 LV 20.000]SG, VARS 102[BUS 2 LV 20.000]SG, SPD 102[BUS 2 LV 20.000]SG, IFD 102[BUS 2 LV 20.000]SG, ANGL 102[BUS 2 LV 20.000]SH, POWR 102[BUS 2 LV 20.000]SH, VARS 102[BUS 2 LV 20.000]SH, SPD 102[BUS 2 LV 20.000]SH, IFD 102[BUS 2 LV 20.000]SH, ANGL 102[BUS 2 LV 20.000]SW, POWR 102[BUS 2 LV 20.000]SW, VARS 102[BUS 2 LV 20.000]SW, SPD 102[BUS 2 LV 20.000]SW, IFD 102[BUS 2 LV 20.000]SW, ANGL 102[BUS 2 LV 20.000]WG, POWR 102[BUS 2 LV 20.000]WG, VARS 102[BUS 2 LV 20.000]WG, SPD 102[BUS 2 LV 20.000]WG, IFD 102[BUS 2 LV 20.000]WG, VOLT 101 [BUS 1 230.00], ANGL 101 [BUS 1 230.00], VOLT 102 [BUS 2 LV 20.000], ANGL 102 [BUS 2 LV 20.000], VOLT 103 [BUS 2 HV 230.00], ANGL 103 [BUS 2 HV 230.00], VOLT 104 [BUS 3 230.00], ANGL 104 [BUS 3 230.00], ITRM 101[BUS 1 230.00]1, ITRM 102[BUS 2 LV 20.000]EG, ITRM 102[BUS 2 LV 20.000]ND, ITRM 102[BUS 2 LV 20.000]RG, ITRM 102[BUS 2 LV 20.000]S, ITRM 102[BUS 2 LV 20.000]SG, ITRM 102[BUS 2 LV 20.000]SH, ITRM 102[BUS 2 LV 20.000]SW, ITRM 102[BUS 2 LV 20.000]WG
8.82515, 104.095, 0.0305426, 4.19472, 0.000870718, 22.7958, 119.744, 4.66874, 0.266937, 0.000837424, 1.07349, 105.082, -0.000335364, -0.000555902, 0.000839989, 1.01938, 119.385, 10.8145, 0.618874, 0.000837489, 1.07121, 89.9894, 2.21, 0.132661, 0, 0, 119.955, 8.50002, 0.485722, 0.000837386, 1.07484, 115.371, 2.05127, 0.111941, 0.000838144, 1.04868, 89.9894, 6.64001, 0.398582, 0, 0, 119.05, 11.6028, 1.75866, 0.000844169, 1.09438, 1.02305, 103.831, 1.01963, 105.112, 1.01803, 103.829, 1.01111, 100.72, 4.10033, 0.200102, 0.000636729, 0.194894, 0.189471, 0.203163, 0.137998, 0.203235, 0.197859
8.83015, 104.189, 0.0309043, 4.19472, 0.000870396, 22.7958, 119.835, 4.66871, 0.267215, 0.000837424, 1.07351, 105.172, -0.000336411, -0.000542849, 0.000839989, 1.0194, 119.475, 10.8144, 0.619533, 0.000837489, 1.07123, 89.9894, 2.21, 0.132661, 0, 0, 120.046, 8.49992, 0.486223, 0.000837386, 1.07486, 115.461, 2.05124, 0.112111, 0.000838144, 1.0487, 89.9894, 6.64001, 0.398582, 0, 0, 119.141, 11.6028, 1.75701, 0.000844177, 1.09434, 1.02305, 103.922, 1.01963, 105.203, 1.01803, 103.92, 1.01111, 100.811, 4.10033, 0.200101, 0.000626343, 0.194892, 0.189471, 0.203161, 0.137997, 0.203235, 0.197853
8.83515, 104.283, 0.0312579, 4.19472, 0.000869927, 22.7958, 119.925, 4.66867, 0.267487, 0.000837424, 1.07352, 105.263, -0.000337618, -0.000529833, 0.00083999, 1.01942, 119.566, 10.8143, 0.620223, 0.000837491, 1.07124, 89.9894, 2.21, 0.132661, 0, 0, 120.136, 8.49982, 0.486756, 0.000837388, 1.07488, 115.552, 2.05121, 0.112294, 0.000838145, 1.04872, 89.9894, 6.64001, 0.398582, 0, 0, 119.232, 11.6027, 1.75532, 0.000844185, 1.09431, 1.02305, 104.012, 1.01963, 105.293, 1.01803, 104.01, 1.01111, 100.902, 4.10033, 0.2001, 0.000616164, 0.194892, 0.189472, 0.203159, 0.137995, 0.203235, 0.197848
8.84015, 104.377, 0.0316048, 4.19472, 0.000869318, 22.7958, 120.016, 4.66862, 0.267772, 0.000837426, 1.07354, 105.354, -0.000338867, -0.000516822, 0.000839991, 1.01943, 119.656, 10.8142, 0.620933, 0.000837493, 1.07126, 89.9894, 2.21, 0.132661, 0, 0, 120.227, 8.49973, 0.487236, 0.000837391, 1.07489, 115.642, 2.05118, 0.112477, 0.000838147, 1.04873, 89.9894, 6.64001, 0.398582, 0, 0, 119.323, 11.6027, 1.75366, 0.000844194, 1.09427, 1.02305, 104.103, 1.01963, 105.384, 1.01803, 104.101, 1.01111, 100.992, 4.10033, 0.200099, 0.000606112, 0.19489, 0.189471, 0.203158, 0.137994, 0.203235, 0.197843
8.84515, 104.471, 0.0319422, 4.19472, 0.00086857, 22.7958, 120.106, 4.66858, 0.268048, 0.000837429, 1.07355, 105.444, -0.000340132, -0.000504819, 0.000839994, 1.01945, 119.746, 10.8141, 0.621521, 0.000837498, 1.07127, 89.9894, 2.21, 0.132661, 0, 0, 120.317, 8.49964, 0.487775, 0.000837396, 1.07491, 115.733, 2.05115, 0.112658, 0.00083815, 1.04875, 89.9894, 6.64001, 0.398582, 0, 0, 119.415, 11.6026, 1.75206, 0.000844204, 1.09424, 1.02305, 104.194, 1.01963, 105.475, 1.01804, 104.192, 1.01111, 101.083, 4.10033, 0.200098, 0.000596994, 0.194889, 0.189472, 0.203156, 0.137993, 0.203235, 0.197838
8.85015, 104.565, 0.0322684, 4.19472, 0.000867686, 22.7958, 120.197, 4.66855, 0.268331, 0.000837433, 1.07357, 105.535, -0.000341346, -0.000491786, 0.000839998, 1.01947, 119.837, 10.814, 0.622185, 0.000837502, 1.07129, 89.9894, 2.21, 0.132661, 0, 0, 120.407, 8.49959, 0.488261, 0.000837402, 1.07493, 115.823, 2.05112, 0.112832, 0.000838155, 1.04877, 89.9894, 6.64001, 0.398582, 0, 0, 119.506, 11.6025, 1.75045, 0.000844214, 1.0942, 1.02305, 104.285, 1.01963, 105.566, 1.01804, 104.283, 1.01111, 101.174, 4.10033, 0.200097, 0.000587115, 0.194888, 0.189471, 0.203156, 0.137991, 0.203235, 0.197832
8.85515, 104.658, 0.032582, 4.19472, 0.000866673, 22.7958, 120.287, 4.66849, 0.268604, 0.000837437, 1.07359, 105.626, -0.00034294, -0.000479358, 0.000840002, 1.01949, 119.927, 10.8139, 0.622823, 0.000837508, 1.07131, 89.9894, 2.21, 0.132661, 0, 0, 120.498, 8.49955, 0.488757, 0.000837408, 1.07494, 115.914, 2.05111, 0.113008, 0.00083816, 1.04878, 89.9894, 6.64001, 0.398582, 0, 0, 119.597, 11.6025, 1.7488, 0.000844225, 1.09417, 1.02305, 104.376, 1.01963, 105.656, 1.01804, 104.373, 1.01111, 101.265, 4.10033, 0.200095, 0.000578051, 0.194886, 0.189471, 0.203155, 0.137991, 0.203235, 0.197827
8.86016, 104.752, 0.0328813, 4.19471, 0.000865536, 22.7958, 120.378, 4.66846, 0.268867, 0.000837444, 1.0736, 105.717, -0.000344222, -0.000466837, 0.000840008, 1.0195, 120.018, 10.8137, 0.623507, 0.000837516, 1.07132, 89.9894, 2.21, 0.132661, 0, 0, 120.588, 8.49948, 0.489243, 0.000837415, 1.07496, 116.004, 2.05109, 0.113189, 0.000838166, 1.0488, 89.9894, 6.64001, 0.398582, 0, 0, 119.688, 11.6025, 1.74717, 0.000844237, 1.09413, 1.02305, 104.466, 1.01963, 105.747, 1.01804, 104.464, 1.01111, 101.355, 4.10033, 0.200094, 0.000568855, 0.194885, 0.189471, 0.203154, 0.13799, 0.203235, 0.197823
8.86516, 104.845, 0.0331661, 4.19471, 0.00086428, 22.7958, 120.468, 4.6684, 0.269153, 0.000837451, 1.07362, 105.807, -0.000345662, -0.000454354, 0.000840014, 1.01952, 120.108, 10.8136, 0.624158, 0.000837525, 1.07134, 89.9894, 2.21, 0.132661, 0, 0, 120.679, 8.49942, 0.489759, 0.000837424, 1.07498, 116.095, 2.05107, 0.113362, 0.000838172, 1.04882, 89.9894, 6.64001, 0.398582, 0, 0, 119.779, 11.6024, 1.74553, 0.000844248, 1.0941, 1.02305, 104.557, 1.01963, 105.838, 1.01804, 104.555, 1.01111, 101.446, 4.10033, 0.200092, 0.000559902, 0.194883, 0.189471, 0.203153, 0.13799, 0.203235, 0.197819
8.87016, 104.939, 0.0334331, 4.19471, 0.000862912, 22.7958, 120.558, 4.66836, 0.269425, 0.00083746, 1.07363, 105.898, -0.000347142, -0.000441878, 0.000840022, 1.01954, 120.199, 10.8136, 0.624789, 0.000837535, 1.07136, 89.9894, 2.21, 0.132661, 0, 0, 120.769, 8.49934, 0.490232, 0.000837432, 1.07499, 116.185, 2.05105, 0.113533, 0.000838179, 1.04883, 89.9894, 6.64001, 0.398582, 0, 0, 119.871, 11.6024, 1.74397, 0.000844259, 1.09407, 1.02305, 104.648, 1.01963, 105.929, 1.01804, 104.646, 1.01111, 101.537, 4.10033, 0.200091, 0.000551109, 0.194883, 0.189471, 0.203152, 0.137989, 0.203235, 0.197814
8.87516, 105.032, 0.0336829, 4.19471, 0.00086144, 22.7958, 120.649, 4.66835, 0.269685, 0.00083747, 1.07365, 105.989, -0.000347793, -0.000430675, 0.00084003, 1.01956, 120.289, 10.8135, 0.625444, 0.000837545, 1.07137, 89.9894, 2.21001, 0.132661, 0, 0, 120.86, 8.49926, 0.490735, 0.000837443, 1.07501, 116.276, 2.05102, 0.11371, 0.000838187, 1.04885, 89.9894, 6.64001, 0.398582, 0, 0, 119.962, 11.6024, 1.74235, 0.00084427, 1.09403, 1.02305, 104.739, 1.01963, 106.019, 1.01804, 104.736, 1.01111, 101.628, 4.10033, 0.200091, 0.000542912, 0.194882, 0.189471, 0.203151, 0.137988, 0.203235, 0.19781
8.88016, 105.125, 0.0339141, 4.19471, 0.00085987, 22.7958, 120.739, 4.66829, 0.269964, 0.000837479, 1.07367, 106.079, -0.000348651, -0.000418006, 0.000840039, 1.01957, 120.38, 10.8134, 0.626093, 0.000837557, 1.07139, 89.9894, 2.21001, 0.132661, 0, 0, 120.95, 8.4992, 0.491203, 0.000837454, 1.07502, 116.366, 2.051, 0.113896, 0.000838196, 1.04886, 89.9894, 6.64001, 0.398582, 0, 0, 120.053, 11.6024, 1.74078, 0.000844282, 1.094, 1.02305, 104.829, 1.01963, 106.11, 1.01804, 104.827, 1.01111, 101.718, 4.10033, 0.20009, 0.000533842, 0.194882, 0.189471, 0.20315, 0.137987, 0.203235, 0.197805
8.88516, 105.217, 0.034124, 4.19471, 0.000858211, 22.7958, 120.83, 4.66825, 0.270235, 0.000837491, 1.07368, 106.17, -0.000349181, -0.00040574, 0.000840048, 1.01959, 120.47, 10.8134, 0.626736, 0.000837568, 1.0714, 89.9894, 2.21001, 0.132661, 0, 0, 121.041, 8.49915, 0.491687, 0.000837467, 1.07504, 116.457, 2.05099, 0.114065, 0.000838205, 1.04888, 89.9894, 6.64001, 0.398582, 0, 0, 120.144, 11.6024, 1.73916, 0.000844293, 1.09396, 1.02305, 104.92, 1.01963, 106.201, 1.01804, 104.918, 1.01111, 101.809, 4.10033, 0.200088, 0.000524999, 0.194881, 0.189471, 0.203149, 0.137986, 0.203235, 0.197801
8.89016, 105.31, 0.034314, 4.19471, 0.00085647, 22.7958, 120.92, 4.6682, 0.27051, 0.000837504, 1.0737, 106.261, -0.000350101, -0.00039358, 0.000840058, 1.01961, 120.561, 10.8133, 0.62743, 0.000837581, 1.07142, 89.9894, 2.21001, 0.132661, 0, 0, 121.131, 8.49911, 0.492185, 0.000837479, 1.07506, 116.547, 2.05097, 0.114239, 0.000838214, 1.0489, 89.9894, 6.64001, 0.398582, 0, 0, 120.235, 11.6024, 1.73757, 0.000844304, 1.09393, 1.02305, 105.011, 1.01963, 106.292, 1.01804, 105.009, 1.01111, 101.9, 4.10033, 0.200087, 0.000516617, 0.19488, 0.189471, 0.203149, 0.137986, 0.203235, 0.197798
8.89516, 105.402, 0.0344831, 4.19471, 0.000854657, 22.7958, 121.011, 4.66817, 0.270771, 0.000837518, 1.07371, 106.352, -0.000349874, -0.000381581, 0.000840069, 1.01962, 120.651, 10.8133, 0.628037, 0.000837595, 1.07144, 89.9894, 2.21001, 0.132661, 0, 0, 121.221, 8.49905, 0.492656, 0.000837493, 1.07507, 116.638, 2.05095, 0.114414, 0.000838225, 1.04891, 89.9894, 6.64001, 0.398582, 0, 0, 120.326, 11.6024, 1.73602, 0.000844314, 1.0939, 1.02305, 105.102, 1.01963, 106.382, 1.01804, 105.099, 1.01111, 101.991, 4.10033, 0.200087, 0.000507734, 0.19488, 0.189471, 0.203148, 0.137985, 0.203235, 0.197794
8.90016, 105.495, 0.0346298, 4.19471, 0.00085278, 22.7958, 121.101, 4.66815, 0.271048, 0.000837533, 1.07373, 106.442, -0.000350502, -0.000369824, 0.000840079, 1.01964, 120.741, 10.8132, 0.628665, 0.000837608, 1.07145, 89.9894, 2.21001, 0.132661, 0, 0, 121.312, 8.49899, 0.493138, 0.000837507, 1.07509, 116.728, 2.05096, 0.114594, 0.000838236, 1.04893, 89.9894, 6.64001, 0.398582, 0, 0, 120.418, 11.6024, 1.73445, 0.000844325, 1.09387, 1.02305, 105.192, 1.01963, 106.473, 1.01804, 105.19, 1.01111, 102.081, 4.10033, 0.200086, 0.000499719, 0.19488, 0.189471, 0.203147, 0.137987, 0.203235, 0.19779
8.90516, 105.587, 0.0347536, 4.19471, 0.000850847, 22.7958, 121.192, 4.66814, 0.271302, 0.000837548, 1.07375, 106.533, -0.000350745, -0.000356929, 0.000840089, 1.01966, 120.832, 10.8132, 0.629292, 0.000837622, 1.07147, 89.9894, 2.21001, 0.132661, 0, 0, 121.402, 8.49894, 0.493619, 0.000837522, 1.0751, 116.819, 2.05094, 0.114767, 0.000838246, 1.04895, 89.9894, 6.64001, 0.398582, 0, 0, 120.509, 11.6024, 1.73287, 0.000844335, 1.09383, 1.02305, 105.283, 1.01963, 106.564, 1.01804, 105.281, 1.01111, 102.172, 4.10033, 0.200086, 0.000490784, 0.19488, 0.189471, 0.203147, 0.137986, 0.203235, 0.197786
8.91016, 105.678, 0.0348539, 4.19471, 0.00084887, 22.7958, 121.282, 4.66813, 0.271578, 0.000837563, 1.07376, 106.624, -0.000350729, -0.000345469, 0.0008401, 1.01967, 120.922, 10.8131, 0.629936, 0.000837637, 1.07149, 89.9894, 2.21001, 0.132661, 0, 0, 121.493, 8.49895, 0.49408, 0.000837538, 1.07512, 116.909, 2.05092, 0.11493, 0.000838257, 1.04896, 89.9894, 6.64001, 0.398582, 0, 0, 120.6, 11.6024, 1.73131, 0.000844345, 1.0938, 1.02305, 105.374, 1.01963, 106.654, 1.01804, 105.371, 1.01111, 102.263, 4.10033, 0.200086, 0.000482821, 0.194879, 0.189471, 0.203147, 0.137985, 0.203234, 0.197782
8.91516, 105.77, 0.0349289, 4.19471, 0.000846856, 22.7958, 121.373, 4.66813, 0.271846, 0.000837578, 1.07378, 106.715, -0.000350541, -0.000333439, 0.00084011, 1.01969, 121.013, 10.8131, 0.630581, 0.000837652, 1.0715, 89.9894, 2.21001, 0.132661, 0, 0, 121.583, 8.49894, 0.494577, 0.000837553, 1.07514, 117, 2.05091, 0.11511, 0.000838268, 1.04898, 89.9894, 6.64001, 0.398582, 0, 0, 120.691, 11.6025, 1.72975, 0.000844354, 1.09377, 1.02305, 105.464, 1.01963, 106.745, 1.01804, 105.462, 1.01111, 102.354, 4.10033, 0.200087, 0.000474482, 0.194879, 0.189471, 0.203148, 0.137985, 0.203235, 0.197779
8.92016, 105.861, 0.0349803, 4.19471, 0.000844818, 22.7958, 121.463, 4.66811, 0.272104, 0.000837593, 1.07379, 106.805, -0.000350858, -0.00032155, 0.000840121, 1.01971, 121.103, 10.8131, 0.631198, 0.000837667, 1.07152, 89.9894, 2.21001, 0.132661, 0, 0, 121.674, 8.49891, 0.495034, 0.000837568, 1.07515, 117.09, 2.0509, 0.115287, 0.000838279, 1.049, 89.9894, 6.64002, 0.398582, 0, 0, 120.782, 11.6025, 1.7282, 0.000844363, 1.09374, 1.02305, 105.555, 1.01964, 106.836, 1.01804, 105.553, 1.01111, 102.444, 4.10032, 0.200087, 0.000466751, 0.19488, 0.189471, 0.203148, 0.137985, 0.203234, 0.197776
8.92516, 105.953, 0.0350072, 4.19471, 0.000842763, 22.7958, 121.553, 4.66808, 0.272382, 0.000837609, 1.07381, 106.896, -0.000350889, -0.000309056, 0.000840132, 1.01973, 121.194, 10.813, 0.631868, 0.000837682, 1.07153, 89.9894, 2.21001, 0.132661, 0, 0, 121.764, 8.49889, 0.49552, 0.000837584, 1.07517, 117.181, 2.0509, 0.115444, 0.000838291, 1.04901, 89.9894, 6.64002, 0.398582, 0, 0, 120.874, 11.6026, 1.7266, 0.000844371, 1.0937, 1.02305, 105.646, 1.01964, 106.927, 1.01804, 105.644, 1.01111, 102.535, 4.10032, 0.200086, 0.000458584, 0.19488, 0.189471, 0.203148, 0.137985, 0.203234, 0.197773
8.93016, 106.043, 0.03501, 4.19471, 0.000840703, 22.7958, 121.644, 4.66807, 0.272647, 0.000837625, 1.07383, 106.987, -0.000351141, -0.000297635, 0.000840142, 1.01974, 121.284, 10.8131, 0.632481, 0.000837697, 1.07155, 89.9894, 2.21001, 0.132661, 0, 0, 121.855, 8.49886, 0.495981, 0.0008376, 1.07518, 117.272, 2.0509, 0.115616, 0.000838303, 1.04903, 89.9894, 6.64002, 0.398582, 0, 0, 120.965, 11.6027, 1.72511, 0.000844378, 1.09367, 1.02306, 105.737, 1.01964, 107.017, 1.01804, 105.734, 1.01111, 102.626, 4.10032, 0.200086, 0.000451447, 0.194881, 0.18947, 0.203148, 0.137986, 0.203234, 0.19777
8.93516, 106.134, 0.0349883, 4.19471, 0.000838647, 22.7958, 121.734, 4.66807, 0.272918, 0.000837642, 1.07384, 107.078, -0.000350965, -0.000286073, 0.000840153, 1.01976, 121.375, 10.8131, 0.633141, 0.000837712, 1.07157, 89.9894, 2.21001, 0.132661, 0, 0, 121.945, 8.49885, 0.496462, 0.000837616, 1.0752, 117.362, 2.05089, 0.115792, 0.000838314, 1.04905, 89.9894, 6.64002, 0.398583, 0, 0, 121.056, 11.6027, 1.72354, 0.000844384, 1.09364, 1.02306, 105.827, 1.01964, 107.108, 1.01804, 105.825, 1.01112, 102.716, 4.10032, 0.200087, 0.000444065, 0.194881, 0.18947, 0.203148, 0.137986, 0.203234, 0.197768
8.94016, 106.225, 0.0349423, 4.19471, 0.000836604, 22.7958, 121.825, 4.66805, 0.273191, 0.000837658, 1.07386, 107.168, -0.000350418, -0.000273367, 0.000840164, 1.01978, 121.465, 10.8131, 0.633789, 0.000837727, 1.07158, 89.9894, 2.21001, 0.132661, 0, 0, 122.036, 8.49881, 0.496959, 0.000837632, 1.07522, 117.453, 2.0509, 0.115955, 0.000838325, 1.04906, 89.9894, 6.64002, 0.398583, 0, 0, 121.147, 11.6028, 1.72196, 0.000844388, 1.09361, 1.02306, 105.918, 1.01964, 107.199, 1.01804, 105.916, 1.01112, 102.807, 4.10032, 0.200086, 0.000435875, 0.194883, 0.18947, 0.203148, 0.137987, 0.203234, 0.197765
8.94516, 106.315, 0.0348741, 4.19471, 0.000834585, 22.7958, 121.915, 4.66808, 0.273443, 0.000837675, 1.07387, 107.259, -0.000349479, -0.000262052, 0.000840174, 1.01979, 121.556, 10.8131, 0.634403, 0.00083774, 1.0716, 89.9894, 2.21001, 0.132662, 0, 0, 122.126, 8.49882, 0.49745, 0.000837649, 1.07523, 117.543, 2.0509, 0.116115, 0.000838335, 1.04908, 89.9894, 6.64002, 0.398583, 0, 0, 121.238, 11.6029, 1.72039, 0.000844392, 1.09357, 1.02306, 106.009, 1.01964, 107.289, 1.01804, 106.006, 1.01112, 102.898, 4.10032, 0.200088, 0.000428401, 0.194883, 0.18947, 0.203149, 0.137988, 0.203234, 0.197762
8.95016, 106.405, 0.0347817, 4.19471, 0.000832598, 22.7958, 122.006, 4.66809, 0.273709, 0.00083769, 1.07389, 107.35, -0.000348837, -0.000250307, 0.000840183, 1.01981, 121.646, 10.8131, 0.635075, 0.000837754, 1.07162, 89.9894, 2.21001, 0.132662, 0, 0, 122.216, 8.49889, 0.497903, 0.000837665, 1.07525, 117.634, 2.0509, 0.116291, 0.000838346, 1.04909, 89.9894, 6.64002, 0.398583, 0, 0, 121.33, 11.6029, 1.71886, 0.000844394, 1.09354, 1.02306, 106.099, 1.01964, 107.38, 1.01804, 106.097, 1.01112, 102.989, 4.10031, 0.200089, 0.00042108, 0.194884, 0.18947, 0.203151, 0.137989, 0.203234, 0.197759
8.95516, 106.495, 0.0346673, 4.19471, 0.000830653, 22.7958, 122.096, 4.6681, 0.273991, 0.000837705, 1.07391, 107.44, -0.00034713, -0.000239233, 0.000840192, 1.01983, 121.737, 10.8131, 0.635692, 0.000837767, 1.07163, 89.9894, 2.21001, 0.132662, 0, 0, 122.307, 8.49891, 0.498387, 0.00083768, 1.07526, 117.724, 2.0509, 0.116464, 0.000838355, 1.04911, 89.9894, 6.64002, 0.398583, 0, 0, 121.421, 11.603, 1.71727, 0.000844396, 1.09351, 1.02306, 106.19, 1.01964, 107.471, 1.01804, 106.188, 1.01112, 103.079, 4.10031, 0.200091, 0.000413463, 0.194885, 0.18947, 0.203152, 0.137989, 0.203234, 0.197757
8.96016, 106.584, 0.0345287, 4.19471, 0.00082876, 22.7958, 122.187, 4.66813, 0.27425, 0.000837719, 1.07392, 107.531, -0.000346363, -0.00022691, 0.0008402, 1.01984, 121.827, 10.8131, 0.636359, 0.00083778, 1.07165, 89.9894, 2.21001, 0.132662, 0, 0, 122.397, 8.49896, 0.498889, 0.000837694, 1.07528, 117.815, 2.05091, 0.116623, 0.000838365, 1.04912, 89.9894, 6.64002, 0.398583, 0, 0, 121.512, 11.6031, 1.7157, 0.000844397, 1.09348, 1.02306, 106.281, 1.01964, 107.562, 1.01804, 106.279, 1.01112, 103.17, 4.10031, 0.200092, 0.000406096, 0.194886, 0.18947, 0.203154, 0.13799, 0.203234, 0.197754
8.96516, 106.674, 0.0343693, 4.19471, 0.000826927, 22.7958, 122.277, 4.66816, 0.274517, 0.000837732, 1.07394, 107.622, -0.000346067, -0.000215233, 0.000840207, 1.01986, 121.918, 10.8132, 0.636974, 0.000837793, 1.07167, 89.9894, 2.21001, 0.132662, 0, 0, 122.488, 8.49898, 0.499362, 0.000837707, 1.0753, 117.905, 2.05091, 0.116794, 0.000838373, 1.04914, 89.9894, 6.64002, 0.398583, 0, 0, 121.603, 11.6032, 1.71413, 0.000844396, 1.09344, 1.02306, 106.372, 1.01964, 107.652, 1.01804, 106.369, 1.01112, 103.261, 4.10031, 0.200094, 0.000399689, 0.194888, 0.18947, 0.203155, 0.137991, 0.203234, 0.197752
8.97016, 106.763, 0.0341898, 4.19471, 0.000825163, 22.7958, 122.368, 4.66817, 0.274787, 0.000837744, 1.07396, 107.713, -0.000344998, -0.000203296, 0.000840214, 1.01988, 122.008, 10.8133, 0.637645, 0.000837804, 1.07168, 89.9894, 2.21001, 0.132662, 0, 0, 122.578, 8.49901, 0.499851, 0.00083772, 1.07531, 117.996, 2.05092, 0.116959, 0.000838382, 1.04916, 89.9894, 6.64002, 0.398583, 0, 0, 121.694, 11.6033, 1.71259, 0.000844394, 1.09341, 1.02306, 106.462, 1.01964, 107.743, 1.01804, 106.46, 1.01112, 103.351, 4.10031, 0.200095, 0.000392728, 0.19489, 0.18947, 0.203156, 0.137992, 0.203234, 0.197749
8.97516, 106.852, 0.0339913, 4.19471, 0.000823476, 22.7958, 122.458, 4.66818, 0.275066, 0.000837756, 1.07397, 107.803, -0.000343704, -0.000191782, 0.00084022, 1.01989, 122.099, 10.8133, 0.638307, 0.000837814, 1.0717, 89.9894, 2.21001, 0.132662, 0, 0, 122.669, 8.49909, 0.500351, 0.000837732, 1.07533, 118.086, 2.05092, 0.117129, 0.00083839, 1.04917, 89.9894, 6.64002, 0.398583, 0, 0, 121.786, 11.6034, 1.71097, 0.000844391, 1.09338, 1.02306, 106.553, 1.01964, 107.834, 1.01805, 106.551, 1.01112, 103.442, 4.1003, 0.200096, 0.000386008, 0.194891, 0.18947, 0.203159, 0.137993, 0.203233, 0.197746
8.98016, 106.941, 0.0337729, 4.19472, 0.000821873, 22.7958, 122.549, 4.6682, 0.275342, 0.000837767, 1.07399, 107.894, -0.000341787, -0.00017954, 0.000840225, 1.01991, 122.189, 10.8134, 0.638939, 0.000837824, 1.07172, 89.9894, 2.21001, 0.132662, 0, 0, 122.759, 8.49913, 0.500829, 0.000837741, 1.07535, 118.177, 2.05094, 0.117293, 0.000838397, 1.04919, 89.9894, 6.64002, 0.398583, 0, 0, 121.877, 11.6035, 1.70942, 0.000844386, 1.09334, 1.02306, 106.644, 1.01964, 107.924, 1.01805, 106.641, 1.01112, 103.533, 4.1003, 0.200097, 0.000378637, 0.194893, 0.18947, 0.20316, 0.137994, 0.203234, 0.197745
8.98516, 107.029, 0.0335398, 4.19472, 0.000820363, 22.7958, 122.639, 4.66822, 0.275609, 0.000837778, 1.074, 107.985, -0.000340418, -0.000168481, 0.000840229, 1.01993, 122.28, 10.8135, 0.639592, 0.000837832, 1.07173, 89.9894, 2.21001, 0.132662, 0, 0, 122.85, 8.49916, 0.501317, 0.000837751, 1.07536, 118.268, 2.05094, 0.117467, 0.000838403, 1.04921, 89.9894, 6.64002, 0.398583, 0, 0, 121.968, 11.6036, 1.70783, 0.00084438, 1.09331, 1.02306, 106.734, 1.01964, 108.015, 1.01805, 106.732, 1.01112, 103.623, 4.1003, 0.200099, 0.000372513, 0.194895, 0.189469, 0.203161, 0.137995, 0.203233, 0.197742
8.99016, 107.118, 0.0332891, 4.19472, 0.00081895, 22.7958, 122.73, 4.66828, 0.275885, 0.000837788, 1.07402, 108.076, -0.000338152, -0.000155577, 0.000840232, 1.01994, 122.37, 10.8136, 0.640248, 0.000837839, 1.07175, 89.9894, 2.21001, 0.132662, 0, 0, 122.94, 8.49922, 0.501807, 0.00083776, 1.07538, 118.358, 2.05096, 0.117647, 0.000838409, 1.04922, 89.9894, 6.64002, 0.398583, 0, 0, 122.059, 11.6037, 1.70622, 0.000844373, 1.09327, 1.02306, 106.825, 1.01964, 108.106, 1.01805, 106.823, 1.01112, 103.714, 4.1003, 0.200102, 0.000365054, 0.194898, 0.18947, 0.203163, 0.137997, 0.203233, 0.19774
